framework,model,site,params,bit_len,prove_s,verify_s,inference_s,context_s,proof_kb,peak_mem_mb,wall_s,affine_recon_err,mse_float,verified
deepprove,dlinear,279,9264,12,0.784,0.021,0.001,0.35,40.033203125,4174.8,1.272,3.5762786865234375e-07,0.038425,True
deepprove,dlinear,280,9264,12,1.071,0.021,0.001,0.496,40.033203125,4174.6,1.714,8.344650268554688e-07,0.033148,True
deepprove,dlinear,281,9264,12,1.028,0.017,0.001,0.436,40.033203125,4174.6,1.6,3.2782554626464844e-07,0.212324,True
deepprove,dlinear,282,9264,12,0.846,0.017,0.001,0.46,40.033203125,4174.6,1.444,1.1920928955078125e-06,0.039661,True
deepprove,dlinear,283,9264,12,0.927,0.016,0.001,0.562,40.033203125,4174.6,1.626,4.76837158203125e-07,0.01446,True
deepprove,dlinear,284,9264,12,0.878,0.018,0.001,0.391,40.033203125,4174.6,1.406,4.76837158203125e-07,0.019936,True
deepprove,dlinear,285,9264,12,0.819,0.017,0.001,0.349,40.033203125,4174.6,1.298,4.76837158203125e-07,0.012948,True
deepprove,dlinear,286,9264,12,1.089,0.02,0.001,0.379,40.033203125,4174.6,1.608,4.76837158203125e-07,0.009487,True
deepprove,dlinear,287,9264,12,0.863,0.017,0.001,0.359,40.033203125,4174.6,1.36,1.7881393432617188e-07,0.013409,True
deepprove,dlinear,288,9264,12,0.807,0.018,0.001,0.344,40.033203125,4174.7,1.283,3.5762786865234375e-07,0.009729,True
deepprove,dlinear,289,9264,12,0.824,0.018,0.001,0.38,40.033203125,4174.6,1.338,2.384185791015625e-07,0.024435,True
deepprove,dlinear,290,9264,12,0.937,0.017,0.001,0.459,40.033203125,4174.6,1.532,4.76837158203125e-07,0.021539,True
deepprove,dlinear,291,9264,12,0.851,0.018,0.001,0.372,40.033203125,4174.6,1.357,2.384185791015625e-07,0.014417,True
deepprove,dlinear,292,9264,12,0.839,0.016,0.001,0.357,40.033203125,4174.6,1.326,3.5762786865234375e-07,0.011325,True
deepprove,dlinear,293,9264,12,1.0,0.02,0.001,0.343,40.033203125,4174.6,1.483,2.384185791015625e-07,0.018097,True
deepprove,dlinear,294,9264,12,0.846,0.018,0.001,0.381,40.033203125,4174.6,1.369,2.384185791015625e-07,0.027498,True
deepprove,dlinear,295,9264,12,0.826,0.018,0.001,0.358,40.033203125,4174.6,1.315,2.384185791015625e-07,0.027802,True
deepprove,dlinear,296,9264,12,0.86,0.018,0.001,0.354,40.033203125,4174.6,1.349,5.960464477539062e-07,0.014699,True
deepprove,dlinear,297,9264,12,0.976,0.017,0.001,0.496,40.033203125,4174.6,1.601,5.960464477539062e-07,0.008977,True
deepprove,dlinear,298,9264,12,1.247,0.017,0.001,0.347,40.033203125,4174.6,1.723,7.152557373046875e-07,0.099776,True
deepprove,dlinear,299,9264,12,0.812,0.018,0.001,0.361,40.033203125,4174.6,1.314,3.2782554626464844e-07,0.017173,True
deepprove,dlinear,300,9264,12,1.008,0.016,0.001,0.38,40.033203125,4174.6,1.52,2.384185791015625e-07,0.048905,True
deepprove,dlinear,301,9264,12,0.845,0.018,0.001,0.393,40.033203125,4174.6,1.371,2.384185791015625e-07,0.034878,True
deepprove,dlinear,302,9264,12,0.804,0.019,0.001,0.38,40.033203125,4174.6,1.318,2.384185791015625e-07,0.026499,True
deepprove,dlinear,303,9264,12,0.904,0.021,0.001,0.355,40.033203125,4174.6,1.397,3.5762786865234375e-07,0.02938,True
deepprove,dlinear,304,9264,12,0.892,0.016,0.001,0.511,40.033203125,4174.6,1.535,5.960464477539062e-07,0.030902,True
deepprove,dlinear,305,9264,12,0.951,0.017,0.001,0.349,40.033203125,4174.6,1.427,4.172325134277344e-07,0.019676,True
deepprove,dlinear,306,9264,12,0.826,0.017,0.001,0.386,40.033203125,4174.6,1.344,3.5762786865234375e-07,0.009108,True
deepprove,dlinear,307,9264,12,1.058,0.018,0.001,0.396,40.033203125,4174.6,1.591,2.384185791015625e-07,0.023081,True
deepprove,dlinear,308,9264,12,0.825,0.017,0.001,0.358,40.033203125,4174.6,1.314,2.384185791015625e-07,0.034733,True
deepprove,dlinear,309,9264,12,0.782,0.017,0.001,0.362,40.033203125,4174.6,1.275,3.5762786865234375e-07,0.01314,True
deepprove,dlinear,310,9264,12,0.909,0.022,0.001,0.367,40.033203125,4174.6,1.415,2.980232238769531e-07,0.010136,True
deepprove,dlinear,311,9264,12,0.85,0.019,0.001,0.462,40.033203125,4174.6,1.457,4.76837158203125e-07,0.021102,True
deepprove,dlinear,312,9264,12,0.877,0.02,0.001,0.386,40.033203125,4174.6,1.397,3.5762786865234375e-07,0.070447,True
deepprove,dlinear,313,9264,12,0.811,0.017,0.001,0.35,40.033203125,4174.6,1.294,2.384185791015625e-07,0.003208,True
deepprove,dlinear,314,9264,12,1.067,0.018,0.001,0.373,40.033203125,4174.6,1.574,3.5762786865234375e-07,0.009216,True
deepprove,dlinear,315,9264,12,0.869,0.017,0.001,0.357,40.033203125,4174.6,1.356,3.5762786865234375e-07,0.029566,True
deepprove,dlinear,316,9264,12,0.784,0.018,0.001,0.388,40.033203125,4174.6,1.302,2.384185791015625e-07,0.052913,True
deepprove,dlinear,317,9264,12,0.891,0.019,0.001,0.362,40.033203125,4174.6,1.39,2.980232238769531e-07,0.114037,True
deepprove,dlinear,318,9264,12,0.825,0.017,0.001,0.514,40.033203125,4174.6,1.473,5.960464477539062e-07,0.101637,True
deepprove,dlinear,319,9264,12,0.873,0.016,0.001,0.674,40.033203125,4174.6,1.675,7.152557373046875e-07,0.045261,True
deepprove,dlinear,OT,9264,12,0.818,0.018,0.001,0.363,40.033203125,4174.8,1.309,4.76837158203125e-07,0.11663,True
